,id,text,Support
205,1048962891695763456,mock neck leopard print top fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg…,0
206,1049238122276560896,sexual harassment why employers need to listen and learn from metoo hrzone ywtrust hr genderequality,0
207,1049021947198279680,elastic leopard ankle boots fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio…,0
208,1049254351099842560,from nktgill wildembers on her instagram three sentences they never offered that they have sought to cut me off from in perpetuity i was nearly dead before i remembered that i was more than the valueless object of spectacle they had reduced me to metoo,0
209,1049032250841595904,when a really shitty untalented abusive guy invades your life but you also get to meet a wonderful girl through it metoo in action 💕 kittywenham httpstcoohoxveabfk,0
210,1049140859156008961,kathygriffin bestindragshow fine i will say it i do not believe dr christine blasey ford i found her testimony to be false and untrue lets all stop the bs sundaymorning metoo alyssamilano kathygriffin kayajones donaldjtrumpjr sundayfunday httpstcoedzxpzhotp,0
211,1049247766608859136,podcast the movement beyond the confirmation of brett kavanaugh scottlucasea w bbcradiowales amp w alexisconran on talkradio … … kavanaughconfirmation metoo,0
212,1049007725559132160,one reason i find tarana inspiring amp always try to reference her when i ’ m in schools is she ’ s generous enough to the rest of us to talk about her flaws amp mistakes metoo grew out of her being a damaged person who kind of screwed up she didn ’ t have to reveal this but chose to,0
213,1049263075688419328,what would bridget jones make of mr tits pervert in helen fielding revived her literary heroine for a discussion on feminism metoo and womanhood today,0
214,1048998691749617664,ezralevant everybody knows that the press amp the media are owned by the liberals and they are biased and dishonest that ’ s why people don ’ t trust fake news any more eg cbc acts like a prostitute when it comes to trudeau they get paid for the dirty job are you shocked metoo 👀🇨🇦,0
215,1049207963997626369,rose mcgowan calls hollywood metoo movement bullst,0
216,1049184377505103872,sonam kapoor on bollywoods metoo movement i believe all these women the news international,0
217,1049006538604666884,ben jennings on brett kavanaughs confirmation to the supreme court kavanaugh supremecourtjustice supremecourtjusticebrettkavanaugh metoo satire cartoons – political cartoon gallery in london httpstcobbufxdhujq,0
218,1049253070234902528,‘ believe all women ’ the problem with hashtag politics the concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem metoo believeallwomen timesup feminism mondayblogs httpstcoiahlpsyfco,0
219,1049220889831591936,four women accuse dutch conductor of metoo conduct,0
220,1049278315373240320,wasnt going to put this photo up but in a way i feel it needs to act as a pre warning for women and those who visit hollywood this photo was taken just before something creepy happened involving the guy dressed as the hulk thread metoo women womensrights,0
221,1048961561111531521,mock neck leopard print top fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… httpstcoksdhoxrbud,0
222,1049200113346854912,live footage of taylorswift hectoring the people at a sjw virtue signalling im utterly vacuouss metoo rally,0
223,1048973732566487041,one year on from metoo jessicabennett gender editor at the new york times looks at what the movement has achieved,0
224,1049015189755125760,camel leopard print blanket scarf fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot…,0
225,1049262168313647105,metoo one year on assessments and perspectives hear about the impact of metoo in south korea and argentina upon black and minoritised women and on impunity for criminal artists one of many sessions at filia salford greater manchester,0
226,1049204138670792705,mondaymotivation to support to endviolence against women and girls we need to teach our boys mondaymotivation metoo timesnow,0
227,1049099236220882945,mcgowan metoo is bullsht lie,0
228,1048966645740441601,you might not know why women dont speak out about sexual abuse but i do fat mo has been years in the making its fiction just about metoo httpstcoywggsrykuk,0
229,1048994412917915649,been absolutely desperate to tweet about the kavanaughconfirmation but cant think of anything intelligent to say so ive gone with this gif kavanaughvote kavanaugh kavanaughconfirmed kavanaughconfirmationhearings kavanaughhearings usa scotus leadership metoo mentoo,0
230,1049255104296222721,this thursday october chippytheatre present suffragette songs and short plays in the road behind the road ahead how far have we come in the metoo age httpstcoadxtiyhvpr,0
231,1049125287219220481,a year after the metoo movement began south korean women are saying withyou as they break the silence surrounding sexual harassment thejihyelee reports tictocnews tictoc,0
232,1049017913993310211,elastic leopard ankle boots fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio…,0
233,1049253604387897344,trumpwatch day mcconnell doubles down on gop v womens mob … trump metoo,0
234,1048988494297673728,leading responsibly in the time of metoo,0
235,1048755008647389184,how the pressure from journalists amp social media voices are slowly holding powerful men accountable in india barely days after tanushreedutta spoke about her story metoo in india finally creating waves timesup,0
236,1048957533011005440,mock neck leopard print top fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… httpstcolaiakvtoum,0
237,1048849598415036416,women will rise up ♀️💖✊🌎 feminism believesurvivors believewomen forourdaughters womensmarch iamthechange metoo cancelkavanaugh,0
238,1052266163881820160,inspiring to see students of gargi college kamala nehru college and jijabai polytechnic report cases concerns and ideas to improve law and order in south delhi follow up meeting set by mla saurabhmlagk and gargi gb chair atul kotra in months metooindia metoo timesup,0
239,1048844727196561408,as out conference is during black history month we are grateful to the women of colour who have and who are making history metoo founder tamara burke a modern day shero,0
240,1048895231704293376,bollywood actress takes metoo claims to police timeslive,0
241,1048952707690717184,it started with the new york times report on harvey weinstein since then metoo has spanned industries and gender httpstcoexrxlylubv,0
242,1048698795263844352,pawarkam mannyottawa scotus metoo i am happy for kavanaughconfirmation 😎🙏,0
243,1052265893806333952,terencefdes manavjivan scrapravi puneetvizh watdehel sifatiahad nostradamuspeak rkhuria kumaarinavika ameerhyd empoweringgoa mahapatpravat thokosinghsidhu dickdarryl dilsedesh baisaaa alamgirizvi bilalmotorwala neopac srirambha kavyaaagain kilafateh iscrew polysmind urvashisareen parzaneh inquestioner iamkarwan ranjitone ranjona insanecosmique hashankaranaray desipoliticks georgekurianinc deepsealioness ajaah incindia bipsluvurself there you gowhen raucous mouth got caught on metoo mjakbar,0
244,1052274412106313729,has the metoo issue gone viral or is it a storm which is blowing away the strong mighty and powerful with the tumbling out of so many revelations metooindia mjakbar sajidkhan kailashkher aloknath are these just the tip of the iceberg,0
245,1048749441098960896,one year on from metoo sexual misconduct prosecutions are still rare in hollywood,0
246,1048868333121101825,supportourlefty mickgreenhough yet another fake feminist leannewood in the uk jumping on the bandwagon of metoo movement whilst ignoring all the young girls who have bravely spoken out about asian sexual grooming gangs operating across the uk hypocrite what must our girls do to be safe 😡 httpstcolkicxgovrm,0
247,1048717039509102592,the interview rosemcgowan the actress who exposed harvey weinstein on the truth about metoo interview by deccajourno,0
248,1048898671465713664,bloomsblogs actually you was in attendance on new year ’ s eve when a year old girl was sexually assaulted by your very good friend is she a demasculating bitch for reporting it or are you just believing what you are told don ’ t judge metoo metoomovement metoo httpstcomsbmmwiikm,0
249,1052279536530776064,irony died inifite times when shashi tharoor tweeted about metoo httpstcoopvfobclqx,0
250,1052269284427276294,kudos to all women who are claiming their stories swara on metoo,0
251,1048844122252095493,ridiculous fbi investigation didn ’ t speak to any of the witnesses however he is ok to be sworn in if this isn ’ t corruption what is still women are getting treated as second class equality metoo sexualassualt abuse ignorance,0
252,1048710139895853057,burn it all down 🔥🔥🔥🔥 my current feeling what an insult to so many of us kavanaughconfirmed believesurvivors believeher endvawg metoomvmt metoo httpstconwpvmncshs,0
253,1048746395111493632,can you imagine a world where country leaders believed survivors metoo,0
254,1048750121838686209,one year on from metoo sexual misconduct prosecutions are still rare in hollywood httpstcozcanyoxdnj,0
255,1048917102466351105,from the book how to become a miracleworker with your life by dr bruno roque cignacco link book genius hooponopono wisdom inspiration motivation quote quotedaily wealth success mindset bitcoin business entrepreneur investor metoo loa,0
256,1048885998388764673,metoo strikes a chord at mcdonald ’ s workers in some but not every mcdonald ’ s in ten us cities walked out on strike for hours last month over sexual harassment via socialistrev,0
257,1048835750513573888,man is by nature a social animal man can not live alone he must satisfy certain natural basic needs in order to survive metoo aibalatkaris,0
258,1048943634295508992,justice lady justice looks depressed metoothe little black bird says is it any wonder kavanaugh kavanaughconfirmed kavanaughswornin kavanaighappointed senatedems housejuddems housedemocrats thedemocrats ourda senjudiciary senategop senatemajldr senbooker,0
259,1052268028920877057,nandita das ’ father amp padma bhushan awardee jatin das accused of grabbing and forcefully kissing conservationist nisha bora nandita had signed mercy petition for mumbai terror attack perpetrator ajmal kasab now time to support jhola chaap tharki molester father metoo,0
260,1048839041062526976,for each and every girl and woman out there never let the fire inside you fade speak up speak out share your story womenoffire ibelieveher metoo womenrising empowergirls 🔥💪🏼💖,0
261,1048926359882489856,tempted to do some shoplifting metoo kavanaugh,0
262,1048715429785559040,morten morland on kavanaugh appointment as a supreme court judge supremecourtjustice supremecourtjusticebrettkavanaugh metoo satire cartoons – political cartoon gallery in london httpstcooyezlsztin,0
263,1048837835959271424,the interview rose mcgowan the actress who exposed harvey weinstein on the truth about metoo interview by deccajourno httpstcoiowlmrseoz,0
264,1048872570077040640,brilliant ⁦evawiseman⁩ inappropriate male behaviour is shameful metoo in my job my manager locked us in the manager ’ s toilet to assault me but recently more pain has been caused to me by women in power metoo sadly more women in power is only part of the answer,0
265,1048849170231115776,amanda palmer reveals powerful video for ‘ mr weinstein will see you now ’ on anniversary of metoo metoo,0
266,1048817321417084928,lady gagas powerful statement supporting brett kavanaugh accuser as metoo movement reacts to confirmation with anger httpstcozsgjwmmyqb,0
267,1052272763434496001,singer ankit tiwari was accused of rape in indiatoday called him as their star performer for mindrocks youth summit such difference between what you preach and practice rahulkanwal sardesairajdeep your organization did not seeth with anger over this metoo charge,0
268,1052271664317239297,metoo anirban das blah leaves kwan talent agency after multiple charges of sexual harassment,0
269,1052271608935698433,emraan hashmi supports metoo movement,0
270,1048840204184956929,we ’ ve had metoo now we need enoughisenough and a campaign of massive civil disobedience,0
271,1052267199287586816,metoo anirban das blah steps down from talent agency kwan after multiple allegations of sexual harassment,0
272,1052272805511802880,punstarr tavleensingh well i dont support tavleensingh nor i want to defend the accused of metoo but im strongly against false allegationsthese are extremely serious allegations and every women must not make misuse of this as an extremely powerful weapon of character assassination,0
273,1052269557820416000,what would happen if women told the truth of their lives the world would split open said muriel rukeyser google released the world map to show where metoo movement is trending the most metooindia shines the brightest,0
274,1048684532906352640,in the wake of metoo us hotels are giving workers panic buttons tictoc,0
275,1048953940186976256,you have to love yourself and try very amhard after abuse its easy to feel broken alone unloved lonely emotional celebrateallsuccess even if its just getting out of bed thats massive ❤️metoo,0
276,1048830287382233088,one year on from metoo jessicabennett gender editor at the new york times looks at what the movement has achieved,0
277,1048931326655647746,trumpwatch day shame shame shame kavanaugh sworn in amid protests httpstcoljnwqmzbsc … trump metoo,0
278,1048850689642774528,bollywoods dark secrets revealed indias metoo gains momentum as tanushree kangana and pooja bhatt open up times now,0
279,1048837002731372544,i still believe her brettkavanaugh fucktrump equality metoo httpstcosumfdmixtv,0
280,1052268447931883520,humanity stands tall against all odds and this man proved it uberindia in the correctincorrect allegations of metoo this man proves theres still faith in humanity,0
281,1052265910973726721,tanushreedutta u go girl ❤ metoo srbachchan amirkhan u highly disappointed us httpstcoglykqjzlfm,0
282,1048909310934376452,the metoo campaign versus the presumption of innocence,0
283,1048897624160587776,bloomsblogs nice to see you are against the metoo movement and the fact women are coming out of the woodwork regarding the abuse at the hands of men shameful and disgraceful calling them demasculating bitches,0
284,1048928120437395457,searching for solace after kavanaughconfirmed punch to the gut evawiseman column offers some kavanope metoo,0
285,1048871163861110784,can ’ t believe i ’ m tweeting this again shame on you gop kavanaugh metoo,0
286,1052268889394925575,fan breaks security touches feet almost kisses rohit sharma rohitsharmas metoo moment 🙈🙊🙈 😂😂😁 metooindia,0
287,1048857732453941249,david rowe on kavanaugh appointment as a supreme court judge supremecourtjustice supremecourtjusticebrettkavanaugh metoo satire cartoons – political cartoon gallery in london,0
288,1048689749190426624,this is a message for dr ford what you bravely did was not in vain like the metoo movement you have opened a door and a flood will pour through now we know how little the western world really values women now hear us scream,0
289,1048872157902778368,i ’ ve written this for the sunday express today on the metoo campaign brett kavanaugh amp cristiano ronaldo,0
290,1048945290303168512,are we witnessing the death of sex in fashion as a mass coverup takes hold of wardrobes and runways we ask what does metoo mean for fashion fashiontrends fashionstyle fashionnews,0
291,1052275615678763010,sambitpatra mjakbar metoo sambit patra was left speechless on mj akbar and ran away rahulgandhi incindia dhruvrathee ppbajpai rssurjewala thesamirabbas yadavtejashwi abhisarsharma bainjal yadavakhilesh reallyswara,0
292,1048859427904913408,on air in minutes w cnni to discuss kavanaugh and how we act to prevent further damage to us values and system metoo neverthelesswepersist,0
293,1052273185603837952,shekhargurera cartoon on bjp politician opposition metoo metooindia mjakbar aloknath metoovsakbar journalist priyaramani emperorakbar metooliars,0
294,1052259616669626368,more people like chinmayi dhanyarajendran actorsiddharth taking forward this metoo movement in good manner should read nakkheeranweb s to know about more victims above people should analyse the circumstantial evidence of allegations amp raise your voice against tngovernor httpstcoxbefqwmbss,0
295,1052239603955056640,trust me this is not the complete list metoo⁠ ⁠ india will result in the highest casualties compared to any past natural disasters and this movement is good for all its a blessing in disguise women need to stand up strong they are bigger than these predators,0
296,1052240319876608001,metoo impact top celebrity manager who grew up in shillong anirban blah fired httpstcoyorplngplw,0
297,1052260016739180544,hypocracy of toiindianews stand on what you claim to stand for metooindia metoo metooinindia mrrajatkapoor piyushmishra toimumbai timesofindia timesofindia,0
298,1052261923620704257,im sharing a tweet of sonam mahajan a much appreciated tweet blame the person not the gender metoo metooindia metoo chinmayi chinmayi chinmayileaks vairamuthu httpstcogvrcvsshde,0
299,1052263002613809152,fan breaks security touches feet almost kisses rohit sharma rohitsharmas metoo moment 🙈🙊🙈 metooindia,0
300,1052242456815661056,thanks otvnews for placed my remark on your debate metoo controversy indeed its a opportunity to women for cry against harassment but machination will hamper this campaign if any uniqueherownway pandajay parineetichopra yamigautam tanushreedutta,0
301,1052239282520248320,another metoo allegation on kailash kher – singer varsha dhanoa accuses him of sexual misconduct,0
302,1052239720514641921,stree fame film actress flora saini has shot off a defamation notice to aankhen film director gaurang doshi who had portrayed himself as a victim under the metoo journovidya speaks to sainis lawyer chaula solanki reporterdiary more videos,0
303,1052253929663356929,is it harmless banter and leg pulling suhelseth at jaipurletfest metoo httpstcogkalotxsjp,0
304,1052252087533236226,अब क्या करेगी बेचारी the biggest issue with these feminist are they support rapist if they are relative enjoy her move now ani metoo,0
305,1052243098523262976,so respecting ladies is in blood of incindia as rahulgandhi ji sacked nsui president on charges leveled against him by jk girl in metoo campaign but on other hand we have modi ji who is providing shield to mj akbar this why i feel safe in congress,0
306,1052242025209188352,we want this as movement of millennium not movement of bubble gum its not movement against gender bt against exploitation keep spirit up give ur support strong until we get constructive result global view amp mens side in middayg read midday gujarati metooindia metoo httpstcoesbpvqrvfi,0
307,1052239379475955712,tanushree dutta who helped trigger india ’ s metoo movement says she was not going to back down the second time bollywood httpstcozewmhejnmb,0
308,1052241778261123073,myrepublica the trend which started in with astonishing confessions from hollywood celebrities is lately hovering over bollywood many known faces have come under the dark allegations of sexual misconduct and harassments through metoo movement…,0
309,1052238309446078465,imagine if ajaydevgn would have kissed some actress at random function kajol crazy fans reactions metoo 😵😖😓,0
310,1052250531433930753,arunjaitley newindassurance nation is witnessing a metoo movement i request you to please make it part of the record on the pretext of so called domestic enquiry obscene comments were made against my working wife on behalf of niacl,0
311,1052234791888793600,now malayalam actor alencier ley lopez in metoo row accused of sexually harassing actress divya gopinath httpstconglhcwfzbt,0
312,1052259159570141185,dear metoo metooindia wetoo youtoo himtoo hetoo mentoo speakupman in india what is recourse for male victims of sexploitationssextortations by female sex predators 🤬starvingindia punishgungoonpandey sabarimalashowdown womenatsabarimala bratswithguns breaking httpstcoxelmbsyehq,0
313,1052239271015247872,metoo anirban das blah steps down from talent agency kwan after multiple allegations of sexual harassment,0
314,1052231343550197760,now change the name of allahabad pryag raj😇😇😇📲 metoo dogs dogs tuesdaythoughts pet cats allahabad allahabad,0
315,1052237299138715648,if kangana really cares metoo about womens sexual harassment why she didnt talk about his rapist hairstylist brendon allister without evidence how can she talk against director vikasbhal just because to revenge hrithik and to create a problem for his movie httpstcowiybvmavne,0
316,1052250020211281920,preserve your honour youtoo can avoid being a victim of metoo get to know islam the only religion on the face of the earth demanding hijab for men before hijab for women qur ’ an call to discuss about modesty in islam at our toll free no,0
317,1052242727406952449,metoo in small towns coming up onrealitycheck wednesday dontmiss,0
318,1052239766580748288,support metoo,0
319,1052249563015176192,metoo women journalists come out in support of ramani to testify against akbar read,0
320,1052242715134619648,india should be renamed as hindustan the world should know modi is a name changer not a game changer worldfoodday prayagraj metoo allahabadnowprayagraj httpstcoqhrhskznwi,0
321,1052233517898158082,nandita gurjar hr head infosys bpo tells how metoo has changed the way men now look at women viewpoint with bhupendrachaube metoo metooindia,0
322,1052254725913993216,silence was the complimentary breakfast that i forgot to eat when my gender was assigned to me and i have decided to share one of my many metoo stories,0
323,1052242473924333568,that is a lie that was the driver 🤔🤔 metoo salman and brothers accused of rape by pooja mishra,0
324,1052246590251913216,metoo new allegations emerge against mjakbar as women scribes speak out ask court to hear their stories my cartoon for firstpost details metooindia metoovsakbar,0
325,1052246215918804993,india is safe but modi tried his best to ruined the progress solidarity and system sanghis dont understand that their greed and violence dont scare us they only make us stronger starvingindia metoo worldfoodday,0
326,1052245608755388417,metoo metooindia he she,0
327,1052254303908388864,dear metoo metooindia wetoo youtoo hetoo himtoo mentoo click open these two photos read each very thoroughly prayagraj china happybrdaymayank starvingindia punishgungoonpandey sabarimalashowdown womenatsabarimala bratswithguns breaking,0
328,1052250605597519872,metoo movement makes sushmita sen proud as a woman httpstcowxmssqkvjm,0
329,1052232193848696832,ravinarin mjakbar dramsinghvi sir can you tell me if there is any handle of jessica hines i want to remind her about her metoo moment about some bollybasterds,0
330,1052246039711768576,ॐ iloveyou bolne se daar nahi lagta sahab metoo sunne se lagta hai i am not scared to say i love you but very scared to hear me too 😂😂😂😜😜😜 tuesdaythoughts metoomvmt metooindia worldfoodday,0
331,1052265419522883584,tanushreedutta says metoo fight part of her religious education watch video thenews,0
332,1052238289246281728,after metoo,0
333,1052244569209880576,what is not metoo,0
334,1052231379834920961,women have shown the courage to come out its up to us now to take the metoo movement forward firstpost invites you to metooconversations where we go beyond hashtags amp encourage women to know their rights rsvp,0
335,1052232831630336001,if the complaint is genuine and serious then the accused is immediately suspended for free and fair investigation nandita gurjar hr head infosys bpo tells bhupendrachaube on viewpoint metoo metooindia,0
336,1052262355176845312,tanushreedutta after years metoo,0
337,1052227683797491713,with the metoo tracker we take a look at all the cases that have come up during the campaign the accusations levelled and how the accused have responded stay up to date with our metoo reportage here httpstcormkbtnsawz,0
338,1052239281140379654,unicefindia badaltweets unicef priyankachopra uppolice ministrywcd unicefrosa dryasminahaque uninindia unfpaindia bbcworld wsj zeenews nytimes wikileaks telegraph httweets ndtv un narendramodi pmoindia unhumanrights unocha indsupremecourt ilaofficial cnn sudhirchaudhary icrcrbx icjorg worldbank columbialaw unhrc nhrcofindia hrdministry scbaindia satyapaljain indianbarassoci shoneekapoor lawyersclub vaastavngo saveindianfamly imramra sffngo october is national domestic violence awareness month because men also need protection vambam vambam should man be termed rape case survivor if acquitted of rape misuseofrapelaw scstact metoo,0
339,1052232361574772736,it is very much necessary for mjakbar to step aside for a free and fair inquiry advaitakala author tells bhupendrachaube on viewpoint metoo metooindia,0
340,1052254617944305664,metoo movement top casting agents mukesh chhabra and vicky sidana accused of sexual harassment,0
341,1052230362628145152,localcircles survey major finding of those who were sexually harassed at work didn ’ t report it women surveyed viewpoint with bhupendrachaube metoo metooindia httpstcomkcqygxfwb,0
342,1052202561988636673,hell nooooo 😢 metoo,0
343,1052225269946232832,activist bhayanayogita everything is politically motivated and theyre not bothered about women they just want slogans on hoardings for taking votes metoo metooindia,0
344,1052223823490224129,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,0
345,1052205818882416640,metoo metooindia the real heroines this is what is expected do it then and there,0
346,1052195646407565313,too sadodisha people should compare which channel is fighting with public now a days headline of diff news channel of odisha in today prime news at otvnews odisha after titili effect kanaknews metoo on jatin das ji on titili,0
347,1052201882104532992,new video out on my youtube channel keep watching and sport link 👇👇👇👇👇👇👇👇👇👇👇👇 metoo deepakkalal roastvideo roast youtube bjroaster carryminati meme,0
348,1052218271825506304,another journalist accuses union minister mjakbar of sexual misconduct amp assault tushita patel is the woman to level charges against akbar even as the government remains silent details at pm on india biz hour shereenbhan metooindia metoo,0
349,1052222339532840960,metooindia amma snubs metoo malyalam film body rallies behind rape case accused dileep newstoday live httpstconhpgxsfjak,0
350,1052218397390336000,read my blog 👆supporting all women who dared to speak about their sufferings metoo cmofficeup pmoindia drmaheshfanpage pankajsinghfan bathamvimla drkumarvishwas priyard,0
351,1052216886681731072,another metoo allegation on kailash kher – singer varsha dhanoa accuses him of sexual misconduct,0
352,1052223794335559681,mayor don iveson of edmonton says that we need to speak frankly about male privilege in the time on metoo we need more women in leadership safetipindotcom unwomen,0
353,1052194773551874049,warm gratitude to taranaburke for her revolutionary movement metoo 🤗🤗🤗and on same time sadden with the spurious allegation 🤷‍♂️🤷‍♂️,0
354,1052209280382832642,metoo more women speak out against akbar,0
355,1052213811883601920,fayedsouza asks director of csrindia ranjanakumari if of women present in parliament are not going to say a word do you expect a presence to make a difference metoo metooindia,0
356,1052225695563149312,the fire of metoo is burning the image of mj akbar whats more in this watch in newstoday live,0
357,1052202101072228355,with the metoo tracker we take a look at all the cases that have come up during the campaign the accusations levelled and how the accused have responded stay up to date with our metoo reportage here httpstcormkbtnsawz,0
358,1052215082778677249,metoo more women speak out against akbar,0
359,1052210222305955840,heres presenting the first look of radhakyongorimainkyonkaala starring jimmy sheirgill and lulia vantur the film will be produced by studio elements amp directed by prem r soni nameshametherapists metoo,0
360,1052212930220052482,why are our women parliamentarians silent mjakbar metoo metooindia fayedsouza,0
361,1052206800689405952,stay strong women there are so many messages coming at us these days dont feel alone remember that you carry untouchable wisdom and power and breathe thank you walkinbeauty for this image staystrong metoo women power wisdom untouchable breathe remember support,0
362,1052204492400222208,i took nearly words to lay the info and motive of myogiadityanaths namechanging streak in up latest is allahabad ÷ prayagraj but once again satishacharya did it in a single comic that too covering allegations on mjakbar under metoo movement bravo,0
363,1052217075207430144,terrible situation for poor sambitswaraj actually his specialisation is not ‘ naari shakti ’ but ‘ hindu khatre me hai ’ so u can have him available fanatically shouting n audaciously communalising every issue on media but bjp on metoo ‘ na baba na ’,0
364,1052215389902508032,fayedsouza asks director of csrindia ranjanakumari if of women present in parliament are not going to say a word do you expect a presence to make a difference metoo metooindia,0
365,1052223676630761474,metoo women scribe group seeks rajnath maneka intervention for fair probe against mj akbar,0
366,1052219774292217857,fayedsouza asks sps juhiesingh as a women politician yourself do you believe that women politicians are not given the freedom to speak their mind as they are outnumbered amp intimidated by their male colleagues metoo metooindia,0
367,1052215903025123328,todays metoo tweet us your comments views and opinion odisha to tweet in odia you can use our handle otvkhabar,0
368,1052222753636376576,this is why nanditadas said all men are potential rapists rapists were in the family itself well these feminazis dont know that karma pays metoo metooindia,0
369,1052206874358091778,its pathetic how the metoo movement has been reduced to meme material if some women lying affects the credibility of all women is the credibility of all men lost because some are rapists,0
370,1052210493346144256,why are our women parliamentarians silent mjakbar metoo metooindia fayedsouza,0
371,1052217708614443013,bjps shainanc says let the investigation take place amp let people decide whos guiltyfayedsouza hits back journalists have accused mjakbar amp he still continues to be in the position of powerthat gives a clear message as whose side is the govt metoo metooindia,0
372,1052195945008558080,women shouldve shared metoo stories immediately bappilahiri httpstcoftgnhjaxqv,0
373,1052198192786345984,takes courage to talk about it shikhatalsania on metoo httpstcovcsyimggzv,0
374,1052202111381979138,rahul twists beti bachao slogan in mp questions pm ’ s silence over metoo charges against mj akbar,0
375,1052223449593073670,fayedsouza we expect the women in parliament to actually represent us stand up for us amp say something this time bring the womenreservationbill into the lok sabha if youre truly serious were done with the lip service metoo metooindia,0
376,1052219583258681344,now v know y nanditadas once allegedly said all men are potential rapists now u know y she promotes misandry metoo metooindia sonamakapoor reallyswara akshaykumar faroutakhtar looks like all those who preached feminism r the ones in soup karma returns with a bang,0
377,1052198097663746049,this durga puja be fearless and unapologetically courageous metoo,0
378,1052206819966251008,markets knew in advance isiliye dhfl ko itna dhoya metoo moment for dhfl,0
379,1052203510425669638,this delhi resident knew about a case of sexual abuse but didn ’ t know how to stop it — a phenomenon sociologists call the ‘ bystander effect ’ shrinath nair told brut india how the metoo movement gave him the courage to confront his dilemma,0
380,1052195010836279297,metoo noted artist jatindas refutes molestation charge leveled against him by green activist nishabora das claims the allegation has been brought against him to merely grab public attention and nothing else metooindia,0
381,1052218726806765568,metoo very pathetic to see whole metoo developments now real victims will be killed because society will not be able to distinguish between real and fake,0
382,1052222033847877632,ncps nawabmalikncp womenreservationbill should be passed before the parliament of the member of the lok sabha are ready then why is bjp not bringing the bill before the parliament metoo metooindia,0
383,1052205551445135360,metoo anirban das blah steps down from talent agency kwan after multiple allegations of sexual harassment,0
384,1052218086961635334,opening up another face of metoo campaign she is the same lady who alleged chetan bhagat of harassment and the answer after him posting this mail dated back in is really laughable,0
385,1052226508419284993,fayedsouza asks nawabmalikncp do you have the internal complaints committee inside the ncp for the people who are working in your party metoo metooindia httpstcofkllktmivd,0
386,1052218823858741250,indias metooindia metoo moments lights up the internet,0
387,1052205183369805824,vambam women can slap abuse amp beat shit out of man but thats ok because he is a monster october is national domestic violence awareness month because men also need protection vambam i thinks metoo metooindia,0
388,1052200001844076544,sex pest on the run anirbanblah has been removed from the live love laugh foundation board of trustees now women of substance deepikapadukone and ranbir kapoor severe ties with kwan and predator anirban to support clean work environment for women metoo⁠ ⁠,0
389,1052208346214752256,after metoo,0
390,1052198339976908800,ndtv my metoo moment httpstconiwwsgxolj,0
391,1052197531051053056,metoo iftda takes action against sajid khan followed by three complaints of sexual harassment against the director httpstcoyesbbikqwx,0
392,1052193993054859266,metoo takes courage to talk about it says ‘ veerediwedding ’ actress shikhatalsania,0
393,1052216790229516288,now its time for men too to come forward and expose them as well no doubt lots of men have faced the same situation in working place or elsewhere come forward and be a part of metoo metooindia metoocontroversy thehindu cartoonoftheday,0
394,1052196095302881281,beware saif ali khan says he will punch a guy if he misbehaves with his daughter sara ali khan saifalikhan saraalikhan kedarnath simmba baazar metoo metooindia httpstcopbfejifrpr,0
395,1052217309568282628,metoo why times up for the slimy office lothario nandbo,0
396,1052219637633441793,news metoo women scribe group seeks rajnath maneka intervention for fair probe against mj akbar,0
397,1052198019897151488,sex pest on the run anirbanblah has been removed from the live laugh foundation board of trustees now women of substance deepikapadukone and ranbir kapoor severe ties with kwan and predator anirban to support clean environment for women metoo httpstcoztwbyppdpa,0
398,1052208823077728259,every man shud stand up for fellow men to highlight male issues of healthjustice dipression ampmale suicides who vl accept tis challenge october is national domestic violence awareness month because men also need protection vambam metoo mentoo httpstcomzsztzhgjr,0
399,1052197597195030528,now its time for men too to come forward and expose them as well no doubt lots of men have faced the same situation in working place or elsewhere come forward and be a part of metoo metooindia metoocontroversy,0
400,1052215086427734018,metoo more women speak out against mj akbar,0
401,1052178430438100992,metoo movement shows india ’ s soul is decaying filmmaker mahesh bhatt,0
402,1052177402951081984,preserve your honour youtoo can avoid being a victim of metoo get to know islam the only religion on the face of the earth demanding hijab for men before hijab for women qur ’ an call to discuss about modesty in islam at our toll free vaseefhussain,0
403,1052171455197147136,effect of metoo 😂😂,0
